"spinglass (0.5,0.5)","spinglass (0.5,1)","spinglass (1,0.5)","spinglass (1,1)",sponge (k = 1),sponge (k = 2),sponge (k = 3),sponge (k = 4),sponge (k = 5),sponge (k = 6),sponge (k = 7),sponge (k = 8),sponge (k = 9),sponge (k = 10),username_vote
0,0,0,0,0,0,0,0,0,0,0,3,1,1,66b5d88b84504c23f997daf706a604eb6f2371f1
0,0,1,1,0,0,0,0,0,0,0,3,1,1,66b6dc951ee32c15241aaf2647a5078d484fd40b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,66b7af1582d074997c44c784cd1998b950be25b5
1,1,1,1,0,0,0,0,0,0,6,7,7,9,66b87c8e8cfcece5ccc058eef01af447e005ac67
0,0,0,0,0,0,0,0,0,0,0,3,1,1,66be39075df3732cefa7cc0365f56e3c4e386e12
0,0,2,1,0,0,0,0,0,0,0,3,1,1,66c622f41464d20d6034f0021ec08fc8efdeda7a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,66ce1cb8e067d3a41fd0bc4e2909b63da2ac0781
1,1,1,1,0,0,0,0,0,0,6,7,7,9,66d8c06af1bdab15085e8509140e3ffcb7f8e785
0,0,0,0,0,0,0,0,0,0,0,3,1,1,66e72b8c2781e160ba802603c314f3ead1531529
0,0,0,0,0,0,0,0,0,0,0,3,1,1,66ed49c054d8dd41296ba25774771d133f638750
0,0,0,0,0,0,0,0,0,0,0,3,1,1,67001443e5c918fc948062642e988b88d8e314df
0,0,0,0,0,0,0,2,4,4,0,3,1,1,670b1b758056c5f61b9ebbafa6337862ee028ff4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6724694567ffed44d26a6800a72f428f9a2454fb
0,0,1,1,0,0,0,0,0,0,0,3,1,1,67281cb780728f8901e3a386cbb3a31d488bd71d
0,0,1,1,0,0,0,2,0,0,0,3,1,1,672efd61664e89471329233da0ac3e68c5ad4964
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6732ece28558053c82f9907ab7769dd87210fac5
0,0,2,2,0,0,0,2,4,4,0,3,1,1,6738ddab78b863ea2a409515c2ab9c01da3b8ef5
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6739a8418af3b80230b2c22b4ebcb5ee1fc1cdcc
0,0,0,0,0,0,0,0,0,0,0,3,1,1,674039b64496790729ee67307b4c631e0ed788e6
0,0,1,1,0,0,0,2,0,0,0,3,1,1,67415b758a8e38cf91ac44113f3503a741aee8d2
0,0,2,1,0,0,0,2,4,4,0,3,1,1,67423b9a2991b2742c0eef978fb773e260567696
0,0,2,2,0,0,0,2,4,4,5,0,8,0,67491789d8e4e6f536108c7a156cac3a71038151
0,0,2,2,0,0,0,2,4,4,5,0,8,0,674b818eaa401e7d356e96984f83d2ffc46445ad
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6776e965db5af14e24008729a814b07065a33d34
0,0,0,0,0,0,0,0,0,0,0,3,1,1,677ca7d99e7a287e2ef49587c83fa7ee73c06013
0,0,2,2,0,0,0,2,4,4,5,0,8,0,678edea4f343a13935aa04e78168b69a79c91654
0,0,0,0,0,0,0,0,0,0,0,3,1,1,679348a2364748d90ee0d8ea053746074803cd5b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,679632370013067eff3f3accf4f455c8a39aa933
0,0,0,0,0,0,0,0,0,0,0,3,1,1,679838796b9574fad93c9fd7d4d44f5734a4c7fc
0,0,0,0,0,0,0,0,0,0,0,3,1,1,679b68fb719353425fe0e55e49697aa8065fc839
0,0,0,0,0,0,0,0,0,0,0,3,1,1,67a857b4feb92b7d76b19939235520c1cefcfccc
0,0,1,1,0,0,0,0,0,0,0,3,1,1,67a94123574ebe6728aefc2eb9103759298b4d4b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,67b456408ba3437d0d1a963c9f4482c5086e0fce
0,0,2,2,0,0,0,2,4,4,5,0,8,0,67bb4180b8fd828c0b5ab1c7dcb9804da1f3a411
0,0,2,2,0,0,0,2,4,4,0,3,1,1,67bd718d32746acc6f6161a80d3644e9986ea5f2
0,0,2,2,0,0,0,2,4,4,5,0,8,0,67be50ec07acd87fdb1dfb89035d8411c95866ca
0,0,2,2,0,0,0,2,4,4,5,0,8,0,67c133ed833ced70dec709e4ec3b6c080187a097
0,0,0,0,0,0,0,2,4,4,0,3,1,1,67c3280106e68a68fdf25521149c4611eaac202f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,67c9af0b45ea76242acd87f8ccfb8c79e51689dd
0,0,1,1,0,0,0,0,0,0,0,3,1,1,67ca359c0e9e15288acd00d04b55b718b7386bc2
0,0,0,0,0,0,0,2,4,4,5,0,8,0,67d24fec24b3850c7594723bc648b9df61df283a
0,0,0,0,0,0,0,2,4,4,0,3,1,1,67d2628709dc0991d399bd24e2dfc4dcc387608f
1,1,1,1,0,0,0,0,0,0,0,7,7,9,67ecefc546e804d6cadd305c4a8a42adb0655830
0,0,0,0,0,0,0,0,0,0,0,3,1,1,67f29dc3f50892f45bf81091240cc1c1bee1e608
0,0,2,2,0,0,0,2,4,4,5,0,8,0,67fdac32fcc64ce3b8c3583b29a881eefc795283
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6800392492bc844eca1b4c39a3e3cbe37ec04ae1
1,1,1,1,0,0,0,0,0,0,6,7,7,9,68021eaec8cf4843619fc840c9cd2c5479c66cdb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6802db911efefeb15449cd691d823350d9346d52
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68139e6c7719ce041b8aeb0c7134e1e4a18c8cb3
0,0,0,0,0,0,0,0,0,0,0,3,1,1,681ee676f43652e262b439ef13a02d88183a9124
0,0,1,1,0,0,0,2,4,4,5,0,8,0,682681ce4152ee507d3f1e158a16c647db628f34
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6837d8df1d83fe6d985d045b5fbef7eb90e37175
0,0,2,2,0,0,0,2,4,4,5,0,8,0,683ca92222fc4335b9941c3dbb48ce0dbebf0272
0,0,2,2,0,0,0,2,4,4,5,0,8,0,68423b04bb8b2f097ad3f94f23d639fc6e35cb38
0,0,2,2,0,0,0,2,4,4,5,0,8,0,68451a0065cd2dee2c50c37e4545de5de6c75974
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6849ffc3e9dfdd6d7d771703ed4d40f3ae74b663
0,0,7,1,0,0,0,0,0,0,0,3,1,1,684de25bc3c292f2ae6a1deac370cf7e3471b6e8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,684e3b107c5c6562948527c042ee960f7578166b
0,0,0,0,0,0,0,2,4,4,5,0,8,0,685017185228eed9cf47bb62c75c4b33b757fbf1
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6859f60fdc53d917ec99c777685cfc64a10525ca
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6860f2c59eecd1ea31ab65fdd07d32a5c8d87da1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,686bdb6b70045a6da68e992595a9ed24514f9bfc
0,0,1,1,0,0,0,0,0,0,0,3,1,1,68702f53c3ad531788a6335a77dd96040dfd577d
1,1,1,1,0,0,0,0,0,0,6,7,7,9,687b544da04121a3e0a0b994addba39a4c324a11
0,0,0,0,0,0,0,2,4,4,0,3,1,1,687f3d4e5bc1322a4307696971f8815ae2e8c9fa
1,1,1,1,0,0,0,0,0,0,6,7,7,9,6881d343b4bdb7b0491054c5929b6351a575164b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68828a27142a3a0146b149e97c9b200c7dcc8a59
0,0,1,1,0,0,0,0,0,0,0,3,1,1,6894350968bca22edbdc23888b746606b45e7ae8
0,0,0,0,0,0,0,2,4,4,5,0,8,0,689a8c8fc662360bff5f00b144bbf3e6a830078b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,689de4e30b703692dcbd3b0cb3240c430804304b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,68a5ec7bbf513903abe3af7e0f56e137c322127c
0,0,2,2,0,0,0,2,4,4,5,0,8,0,68a9567cfda2e8cfd49f4deabe64b82129595cb7
0,0,1,1,0,0,0,0,0,0,0,3,1,1,68a9e675cd64ba0b8124adcdfce55c4d031b27ce
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68af499065fb54e71be4c431ad0c6f0f4b55560d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,68b0e1bd6f0c4f4b36a2f48ceec01e95746b4bf9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68b1efe5f0a50c795f331d8f4b3fb9b13e804d84
0,0,0,0,0,0,0,2,4,4,5,0,8,0,68b2bedc8063ff0da43f6e2a42a31fc00dc447a8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68b405a789e7b632346ef027e18c4e5f2b1546bd
0,0,2,2,0,0,0,0,0,0,0,3,1,1,68b6e5ed571ea21ddfb1643857b0b6f5a5e285c5
1,1,1,1,0,0,0,0,0,0,0,3,1,1,68b7f4ead4edfcd8f49f8755418ee02a86b90381
0,0,1,1,0,0,0,0,0,0,0,3,1,1,68c03ce7299f64631ac4f2cd91085e20563fa5b3
1,1,1,1,0,0,0,0,0,0,6,7,7,9,68c38db58d177ed9d85e4285e52a222ac6a87a7e
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68c8832374429210cd5f7951c23f5e2323a649b3
0,0,0,0,0,0,0,2,4,4,0,3,1,1,68c90447035cfe240ff65a110a2dbb2706473c06
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68d72c3624d2abd2a41d41dd8d5af0e9d0c0fb3b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68da65d252dd584aac65db5b0f30a55733f76f48
0,0,1,1,0,0,0,0,0,0,0,3,1,1,68e0414f56957ddc1ef792e9b78ffbfd677a1cc3
0,0,0,0,0,0,0,0,0,0,0,3,1,1,68e07e43b1b28e9898ecef799a1c2e51ee27a6ee
1,1,1,1,0,0,0,0,0,0,0,3,1,1,68e693c0af1a4972b25c1c3e44bf6d615aac43fc
0,0,1,1,0,0,0,0,0,0,0,3,1,1,68f1882fa0f95efa4ee169608a72349e35aebbb0
0,0,2,2,0,0,0,2,4,4,5,0,8,0,690d5ea70f2391f3e03499f7ec14d8478d672279
0,0,2,2,0,0,0,2,4,4,5,0,8,0,690eb96f93a833935ddcbe87ab34fb3b48bbd021
0,0,2,2,0,0,0,2,4,4,5,0,8,0,691c14d147e6f6f8657036b182a448b1a17b4971
0,0,0,0,0,0,0,0,0,0,0,3,1,1,691f0c0237006ac3b3f4bb90c112d52393e24f26
0,0,0,0,0,0,0,2,4,4,5,0,8,0,6926a22c7f6735b03d21d877d01874d62a20df0d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,692b20f847700eda7618dc2645beaf3c72a3a0f8
0,0,1,1,0,0,0,0,0,0,0,3,1,1,692e17a70fa3415bcecc56aca277043cd8ff33dd
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69323f62cf15f380d0f0e065e22d899a8f63a659
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69399db7fcf1f4eafa17cb2b571d76472bd282e2
0,0,0,0,0,0,0,0,0,0,0,3,1,1,693f5b88bd91c298832aa02cec053c76d0c0b189
0,0,0,0,0,0,0,2,4,4,5,0,8,0,69488a8e0d30ad13646b741dc9061af777f82ddb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69504cdbf1f624f1633229c9e423d951d87ff092
0,0,1,1,0,0,0,0,0,0,0,3,1,1,69559f2e3fe370fab4c2705d32e9ae2e26ac5902
0,0,1,1,0,0,0,0,0,0,0,3,1,1,695a4c009fa036a02211c5995cb30d844a40dbcf
0,0,2,2,0,0,0,2,4,4,5,0,8,0,696335a2dda959a8eb8b1bab2dc52ceaf0c83263
0,0,0,2,0,0,0,0,0,0,0,3,1,1,69647c4829125c677303ba0b1f1e8d86c3057429
0,0,2,2,0,0,0,2,4,4,5,0,8,0,696ab752bd34412e77b20593f9a97abffc554f9d
0,0,2,2,0,0,0,2,4,4,5,0,8,0,696c2b9aee11eb5ae8e255183080f9816ccf914f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,697217148186e9c280dc3646febafce8aa2b0a38
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6976258e8d057b40aee5957333794b89e5407628
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69793890561ab002ab3336883b6ec3c8d85bb76c
1,0,1,1,0,0,0,0,0,0,0,3,1,1,697c30b2f3e2036f0c4c391de18272c08c5814e7
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69805ca5de31e119231c4e530d0a660923afaddf
0,0,1,1,0,0,0,2,4,4,0,3,1,1,6983331d9377fd7c62edd89776cc7758bc8799fb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6987282f7c4615abc6427d1e22eb324cd9ab4e49
0,0,0,0,0,0,0,2,4,4,5,0,8,0,698ac73b7dfab93479bfbedc7182c9d17b112141
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6995a4b0c34e209fcf66d86d003a2b9b22fadfed
0,0,0,0,0,0,0,0,0,0,0,3,1,1,699c46075250455531b58ec7a3cb97ff723a28d1
0,0,2,2,0,0,0,2,4,4,5,0,8,0,69a6cef91a1bdfb61bc8990834a4b735638c150c
1,1,1,1,0,0,0,0,0,0,6,7,7,9,69a771083ab37063157fe0aa2de24aafbfa4d826
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69ae7e8b0a26ef69cbdf20dfe378e3bf3c9de5d7
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69b34f070b7bfc4a232d686822289767f2ab8b64
0,0,0,0,0,0,0,2,4,4,5,0,8,0,69b91b65fd306e7bcd7010a08fc124e307be66fd
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69bc5e04ee0374b6c67bd6ad5529c53451c5cfef
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69c61489af71351ba62546e6f2c3ad45bd49f900
1,1,1,1,0,0,0,0,0,0,6,7,7,9,69d739bd3bcb282e239ae8bd0b38805b25cc9ff4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69da536c71ce46214403941c06d9cf6bba081da0
0,0,2,2,0,0,0,2,4,4,5,0,8,0,69dd90619c35595b05f9747b1f77b0964ebe077d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69e1f29e45ff9d10450228cf4b30cf750d8e18cc
0,0,2,2,0,0,0,2,4,4,0,0,8,0,69e40efba3c792d86ae48aee825bdc801b661770
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69eb8d7e735f02f51f95e5fb4b4a026e6e0bfe5c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69ef325a7940c6aa056f2fc37aaa6158cd3f4188
0,0,0,0,0,0,0,0,0,0,0,3,1,1,69f259cb389731b5be26f5eb6ce3a1a93b22c36a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,69ff446d446b0154b32a249c1007108d8e6ffdd4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a03ef22ba82f21d6762c5b8dfea6cfd5dc9a43e
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6a0ee670e565d751800a8a80aefb5e8318ca487a
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6a100ff18ae411d505adae3a819c7e3a46ee50a8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a146de2724aa0ab81d793e3c02c2181fd848c59
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a1a8cc90650672876b3139810df72510fbb9712
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6a1d6c79a61b7486f53d158c43548bb6bb630982
0,0,1,1,0,0,0,0,0,0,0,3,1,1,6a29f1c2dbc359fbeab9bea552ff5c25511376f5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a2b702b659fce2e12548427dd9137286d4bf6db
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a2f00748ddce2f42a8d4ba3f6b5477cde0146fe
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6a3192c754e21d23959d180b9a158aef619ae1c9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a478c326d31b15f02aee524e92b404c0c36d05a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a53e6a6d15b653e31e3d6001dc30d635e9cf9e1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a53fedb6251a343a6792f0d96752bdb5a5cd8ed
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a5612143036a91106779497530d2fc3cf9f08b8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a5aeef7e68adf4d9be04b9a267afd62d5942eb1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a5c38eb34b2c90ed50f1958a70246bd355e07ee
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a5eb4935e1cb39f6d2d0a854c950f7602ead015
1,1,1,1,0,0,0,0,0,0,6,7,7,9,6a604dde61393f5cb41064fa814a2c63be39d74c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a621e5b505153e4e313934037a848ddd4944576
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6a638a7212d63abb9c3011c3d11015f3821dd60d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a6db6e7541d8739c3856bd33cea36377e3f2245
0,0,0,0,0,0,0,2,4,4,5,0,8,0,6a6e6a2a5644c91354f2770eeb3e9062385c556b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6a7143d4bfa326b93a9c1548ab815b47cf85e6a7
0,0,1,1,0,0,0,0,0,0,0,3,1,1,6a73e49b35d11d43aec16667470fd63a2bcfc5f3
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6a74e4169302817710592cd2ac099a437130ad6d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a7b1ba7721bddecad13f3e5d11f2b3f20e2db9f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a7d6af2b5ccf1689923650feaf73f27f120241f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a9490a9bfdbbb16d0ca7a4b8c8baff595c1cc61
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6a9fbbc9b2ec36ad9abcaf9241fa93bb478011ec
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6aac29cbf3ba139c34d538ef36d7b0d571912bf1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6aac4f7afbc616c31e34a16f8fd67d11fdf8f4ea
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6aae2b1842407543f663e7fe0d48a4581f490d4f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6aaf3a440b1ef7776b2cde3c8c02e08ff57dc581
0,0,1,1,0,0,0,0,0,0,0,3,1,1,6ab10271214dd5f261090b663f748554efbfbafe
1,1,1,1,0,0,0,0,0,0,6,7,7,9,6ab18312f480d043794c49eb0ee0d4319ffa128f
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6ab4331af4825667b9d2b4d07ba5cb9ad82367d2
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6ab66ee1bd6322c48a886aed41ba154af56cd292
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6ab6b6b69fed18e9b99ed3b811347381a4079904
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6ab8b69205b85925bb5b7300cb61878e3a6e0ad4
0,0,5,2,0,0,0,0,0,0,0,3,1,1,6aba7b6b017de7d2abab57172ffb516aad953f12
0,0,2,1,0,0,0,2,4,4,0,3,1,1,6ac7399c2316c23ffd1edec4a8a32208df7dcd5c
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6ada4a10ce927384773f2de22b0362ac6e61fc95
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6aebdf9967a000ced17848286c74c0b45fef28c5
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6af5af47640cc460f686740a2f167b26cb2493bb
1,1,1,1,0,0,0,0,0,0,6,7,7,9,6af5afe70b1646fdc15826cd98eeee02bd3cca82
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6afd04116270b665bac9f7c48be08f03d753a6af
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6afd640c8ceda7223c68f84a9693f186fd04d274
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6b067491be358367f108ec8012626f0598f3b981
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b08319dffeb96fd6edb4793467be0449653e6bd
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b0959bbb1893fe3c4906a8b09913b75d14a41a5
0,0,1,1,0,0,0,0,0,0,0,3,1,1,6b34928f25b8382b4f8e8a15090efa92fba03099
0,0,2,2,0,0,0,2,4,4,0,3,1,1,6b36a49c7aae0464909d52b1df10bde8db36e9e1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b460f67b672afa943a32bdc31489f67e9ee53ad
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b4b82ab4da6e84d833a01f3708024d9745d7c4c
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6b58c7ead528a7411739bd7e4b01aa7539be2445
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b5cdb131579db1bd9d76e0fdccd956781663f67
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6b5e6fb83e0994a2c525a465454c9d22176537a8
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b69ca812b3c64aa04e573e22daf7af9e0cbc085
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b6d5b0f40614948eb836e381e9ec7e8a91d6272
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b708cbd3f7f69a7a695151f54c612626550ff8b
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b753228cca58ff62a12afcf7865b8548551f8a5
1,1,1,1,0,0,0,0,0,0,6,7,7,9,6b7aa86cfbdb93adaf07fa0e83246d3b0a10e236
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b7f8e344a8e6288a2e5fc72992947e1b2cc0bd5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b85eded9e804605e553eceaac3e56049ddee910
1,1,1,1,0,0,0,0,0,0,6,7,7,9,6b86c78415ac2e8099d531e94c8037b9a0c736cc
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b88d7e60bb22406e4147f7531bcf131d0a41ae7
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b89376b01967046508ab55165e8d44ab8330f1e
1,0,5,1,0,0,0,0,0,0,0,3,1,1,6b8a26acc83cf4b5cf8af60270acb1c4f65b93fb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b8a2e7fde124c75fc20755613aad9b7368530a0
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b8bc9e5ad03f7689872acd6c548ff71fc4428f9
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b8c27c6c0b355eed920b99483cf06005af15ac9
0,0,0,0,0,0,0,0,4,4,0,3,1,1,6b8f788e0b8683743d094521e7b372fcd39d6fc5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6b91211c3ee49eb65aa85ad7d0c4a6f20945447a
1,1,1,1,0,0,0,0,0,0,6,7,7,9,6b94846ef32eff5c5a2f96cc80152195797830e4
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6b967db73a30c6804148492962ea22374cee93ea
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6b996b43dfa22fee9760e3e62155c1454df5f88b
1,1,1,1,0,1,2,1,2,1,3,2,0,4,6b9ca4b016805a9b56a2180488b20c2d42da24ad
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6ba516726aa8d0fdf8aeb3ab2f29be25aa0743a7
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6baa8abc0dcfa4b9aaaf226d4171d46b5d317dc8
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6bb17d53f2652db440cff3e0c526ce380b91a1a0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6bb88e267e03a82f3def8178042e0d04e1e03e8f
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6bbf18e01993b5ad793772a98e4c7adb6d1314cc
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6bc64e8184667e1d06788b13ff19eb10e42c4a18
1,0,1,1,0,0,0,0,0,0,6,7,7,9,6bc783fce4e2dd0f190b8c81f4ca31f83b7520bb
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6bcae72caf7f14ded2a9181eca71cd8b6c1e5267
1,1,1,1,0,0,0,0,0,0,6,7,7,9,6bce2fd87efbe82870c9f86b1d96600b1bc0bc18
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6bce9987a98c3333c2bdcf6c02969dcbd4c290c9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6bd098a00deddeedf4c70c3f4ff4586702b2829e
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6bd64e45a79e9c360a02d4dea7fc5f2adb62f424
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6bd72074d5434f23e495b106645cd7aedeadb890
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6bdd9e1e5e681f02c9da45b807451ac297b4e724
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6be430d8c8a3d8be575c1dae22552b7dd9e0bb8d
0,0,1,1,0,0,0,0,0,0,0,3,1,1,6be4fd06419321e6a9c9ce9f5958036f1d75c789
0,0,0,0,0,0,0,2,4,4,0,3,1,1,6bece60c02b6bfe85eb12b2bd21b000522caf922
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6bf24ad47ba4be721553d62d37defaa236be3ed1
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6bf85295a1814deb514cd404bfca61dfd3df7ff6
0,0,0,0,0,0,0,2,4,4,5,3,1,1,6bfefbd10c5c51775e91d1155518f1ec57e1967d
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c0110ae1d29a95fd3159660cf80533db348423a
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c0184ca0e06c3839cfa406e7ef2a004d29b99df
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c12994cbdec80712c6bc60d4f6bf5dd609a26cb
0,0,1,1,0,0,0,0,0,0,0,3,1,1,6c140394643732d3f07c65af076365bc98aa174f
0,0,1,1,0,0,0,0,0,0,0,3,1,1,6c2589cfface30219c95de0a6a3c2051f3eda085
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6c26c1cb3b7a352ac97878cc0b1a67844157b8e9
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c2d575dc20e4b17e22dcb06e71390aec1e4dff6
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c2ecf92d98a643d9101f0cd2a2f1f8bae4631c0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c31de9c754b261441d26ac8edb2ae93c7a0a3c2
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6c32c0b748897fe870886acbc37e61ee4e12dc30
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c36084ec5010ba927cfc20bdbab3fa79eef19aa
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6c360fad8dda813dbcc11449afa3b7445d450290
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6c377a6933eb01fd34a142cb0cd0dd98a0605ae3
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c4337687d02bdaa5c1863dbb744ca856bd49bc0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c50bce8c105438df37dd61fda4e033bcfb0bfe5
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c58b135b0c4d591c2f203abded77569da5e610b
0,0,2,2,0,0,0,2,4,4,5,0,8,0,6c64369f3612d43a683c6d7f6d5cb7006e415f04
0,0,0,0,0,0,0,0,0,0,0,3,1,1,6c6850273fd2ab73e477b21b091455f44c5d5905
0,0,0,0,0,0,0,2,4,4,5,0,8,0,6c6b25d0960434feb0f98436d9edc4e48ce7846e
